Id,Url,Date,Headline,Body
c821457e-38c3-46aa-a361-524163f6cabc,https://www.euronews.com/culture/2025/04/14/culture-agenda-the-best-things-to-do-hear-see-or-watch-in-europe-this-week,04.14.2025 06:08 GMT+1,"Culture Agenda: The best things to do, hear, see or watch in Europe this week","Blossom! Warmer evenings! Chocolate eggs! April is in full swing, and so is 2025's cultural calendar. Cannes Film Festival announced its 2025 line-up last week, with Competition highlights including Julia Ducournau’s Alpha, Ari Aster's Eddington, and Wes Anderson's The Phoenician Scheme. It will also premiere Tom Cruise's highly-anticipated Mission: Impossible – The Final Reckoning (which we're very excited about, despite the dubious trailer dialogue...) In other news: London's National Gallery is inviting one lucky winner to stay the night, a study revealed Europe's music capitals, and this Wes Anderson exhibit at Paris' Cinémathèque Française is the perfect way to prepare for the director's upcoming release. Now for the bit you're really here for: Here are this week's recommendations. David Hockney 25 Where: Fondation Louis Vuitton (Paris, France) When: 9 April - 31 August 2025 Nothing says springtime like the colourful cubism of David Hockney, one of the world’s most influential artists. And here’s an opportunity to experience the absolute vastness of his creativity over the decades, with over 400 works being displayed at the Fondation Louis Vuitton in Paris. “This exhibition means an enormous amount because it is the largest exhibition I’ve ever had,” the 87-year-old said in a press statement. “Some of the very last paintings I’m working on now will be included in it, and I think it’s going to be very good.” We concur! Shame the Paris metro hasn’t been so enthusiastic…  Morris Mania Where: William Morris Gallery (London, UK) When: Until 21 September 2025 From curtains to wallpaper, bags and shoes, the textile prints of British designer William Morris have become one of — if not the most — recognised and beloved in the world. Inspired by the botanical beauty of flora and fauna, they instantly conjure a sense of timeless, English county romanticism that remains ubiquitous through mass-production. The William Morris Gallery explores this legacy through a vast selection of objects, highlighting the designer's vast yet complicated impact on culture, 125 years after his death. Amazonias  Where: Musée des Confluences (Lyon, France)  When: 18 April 2025 - 8 February 2026 The largest rainforest in the world has long captivated outsiders as a place of ecological wonder and mystery. Spanning eight South American countries, including one overseas territory, it is home to approximately 10 per cent of all known species on earth — and more than 400 different indigenous groups, according to the WWF. Working alongside the representatives of some of these communities, the Musée des Confluences has assembled a collection of more than 500 objects, including photographs and video footage. Of these, 220 are being put on display in a rare and enriching insight into the diverse experiences and living cultures of contemporary Amazonian peoples.  Jazzkaar  Where: Tallinn, Estonia When: 20 April - 1 May 2025 All that jazz — in the Baltics! Since 1990, Jazzkaar has been a cornerstone of Europe’s festival calendar, spotlighting the very best in jazz through a vibrant, versatile programme. While proudly championing Estonian talent, it’s also a hub of international talent and collaborations — this year's edition features over 30 concerts from musicians across 14 countries. Headlining the event is Grammy-nominated American singer-songwriter Jazzmeia Horn; joined by global jazz greats like Arkady Gotesman, Kresten Osgood and the James Carter Organ Trio. Explore the full programme here.  Sinners Where: European cinemas  When: 18 April  In another entry to 2025's trend of actors doing dual roles, Michael B. Jordan plays Smoke and Stack, twin brothers returning to their hometown in search of a new start — only to be confronted with vampires and Ku Klux Klan. Directed by Ryan Coogler (Black Panther, Creed) and set in Jim Crow-era Mississippi, it utilises supernatural horror and historical tension to put a stake through the heart of dark pasts. There's all the markers for a bloody great blockbuster here — and after A Minecraft Movie, phew. Stay tuned to Euronews Culture for our review... Warfare Where: European cinemas When: 18 April The follow up to last year's divisive thriller Civil War, Alex Garland's new film is another visceral and violent portrayal of military horror — this time based on a tragic experience by Iraq War veteran and project collaborator, Ray Mendoza. Led by a star-studded ensemble cast of Kit Connor, Will Poulter, Joseph Quinn and Charles Melton as American Navy SEALs faced with the fallout from an enemy IED (Improvised Explosive Device), it's set to be a brutal depiction of combat that revives twenty-year-old terror with immersive accuracy. Black Mirror Where: Netflix When: Streaming now  For nearly every new depressing plot twist in this thing we call life, there is a Black Mirror episode that warned us first. Now in its seventh series, Charlie Brooker’s dark satire has become a lens through which the world navigates and flexes its anxieties, grappling with societal ills and the relentless advancement of technology through bleak sci-fi set-ups. As always, a star-studded ensemble cast leads this latest batch, including Peter Capaldi, Will Poulter, Awkwafina, Chris O’Dowd, and Rashida Jones. From cold case murders linked to '90s video games to systems that allow people to revisit their photographic memories, Brooker has confirmed: “There’s definitely some disturbing content in it.” With a reality like this, please — disturb us!    Kate Folk - ""Sky Daddy: A Novel"" Desire is always turbulent, but quite literally so for Linda — a young woman who is sexually attracted to planes. Through this strange and somewhat shocking premise, author Kate Folk unravels the complexities of female sexuality; the ways in which people find themselves confined by societal expectations while longing for their true wants to take flight. It also arrives at a time when film, TV and literature are noticeably (and finally!) turning a sharper focus to women's turn-ons, be it Babygirl, Dying for Sex or Rebecca Yarros' bestselling romantasy ""Empyrean"" series. Through the symbolism of a giant flying object, carrying both hope and fear, Folk reminds us that journeys of self-exploration often require soaring beyond unconventionality and embracing a destination unknown. Julien Baker & Torres: Send a Prayer My Way When: 18 April Boygenius bandmate Julien Baker teams up with Mackenzie Ruth Scott of Torres for a debut album that reclaims country music, reconnecting with southern American identity through confessionals about friendship and queerness. Inspired by outlaw country and the singers that soundtracked Scott's childhood, singles like 'Tuesday' tenderly twang with nostalgia — and promise an album that'll carry us towards honky-tonk bars and some good old fashioned heart healin'."
3e8f3b07-3363-4def-9d7a-def2b42cdc70,https://www.euronews.com/my-europe/2025/04/14/is-spain-banning-the-use-of-50-notes,04.14.2025 05:45 GMT+1,Is Spain banning the use of €50 notes?,"The internet has erupted with claims that Spain is doing away with the €50 banknote after news reports came out alleging that it's on its way out. This article says that the banknote's days are numbered as it'll be withdrawn in April, and that there's no turning back. It has since been taken offline but not before it sparked panic that the move would have a damaging effect on the pockets of thousands of citizens. However, the claims aren't true: Spain's central bank has confirmed that it hasn't ordered the withdrawal of any banknote, that all notes can keep being used as normal and that none of them will lose their value.  It explained where the confusion may have come from: as part of its daily activities, the central bank routinely checks the authenticity and quality of notes returning from credit institutions. Notes and coins deemed not to be in a suitable state are withdrawn, destroyed and replaced by new ones, while those in good condition are put back into circulation. The Bank of Spain said that it does this for all denominations, not just €50, and stressed that even if a banknote is damaged, it doesn't lose its value and can be exchanged for a new one. ""One reason for trying to keep banknotes in good shape is to make it easier to check their security features,"" the bank said. ""Although banknotes are made to last, they usually show signs of wear and tear over time from regular use.""  EuroVerify approached the Bank of Spain for further comment, but it referred us back to its press release. Indeed, other news reports have been published making this slight distinction: they say that only some €50 notes will be withdrawn from circulation, rather than a blanket ban, and explain how old and worn notes can be exchanged. Similar false claims have been doing the rounds in Italy too, specifically alleging that the European Central Bank (ECB) is banning €50 banknotes in April, as part of a strategy to combat money laundering and terrorist financing. However, Italian fact-checkers have already debunked these rumours, stating that neither the ECB nor the Bank of Italy have made any such decision. The ECB told EuroVerify: ""Neither Banco de España nor any other central bank within the euro area has ordered the withdrawal of any euro banknote or coin. All euro banknotes retain their value and remain in circulation."" The rumours of banknotes being withdrawn feed into an overarching disinformation narrative that European countries are trying to phase out cash and replace it with a digital euro. Some allege that doing so will hand control over citizens' money to the authorities, allowing them to block transactions and have a greater say over people's spending. However, the ECB and other central banks in Europe have repeatedly assured that any digital currency would complement cash, not replace it. Experts told EuroVerify that it's perfectly normal for financial institutions to withdraw and destroy old, damaged notes to guard against criminal activity. ""Regular updates of banknotes and their security features are common practice of every central bank,"" said Rainer Böhme, professor for security and privacy at the University of Innsbruck in Austria. ""The practice in the Eurosystem is that older banknotes remain valid payment instruments. There is no need to replace cash under the mattress."" ""To my knowledge, every commercial bank does this before restocking ATMs,"" he added. ""Which denominations are replaced with priority depends on observed trends in counterfeiting."" The reason that €50 banknotes tend to be more prone to tampering is that they are easier for criminals to handle in bulk, according to Michael Levi, professor of criminology at the University of Cardiff in Wales, the UK. ""Obviously the larger the denomination, the easier they are for criminals to store because they require less space and weight for value, though they would have to exchange lower denomination notes for €50 ones, as not many drug purchasers are likely to have them,"" he said. ""Notes higher than €50 in some jurisdictions may look suspicious and hard to exchange,"" he continued. ""Perhaps damaged €50 notes may be harder for people to tell if they are genuine or not, and harder for automatic machines to analyse – or it may be that they are more likely to be damaged via lifestyles of street criminals."""
294d7747-b095-445b-ac80-9379803ab79a,https://www.euronews.com/culture/2025/04/14/mario-vargas-llosa-peruvian-author-and-nobel-literature-laureate-dies-at-89,04.14.2025 04:57 GMT+1,"Mario Vargas Llosa, Peruvian author and Nobel literature laureate, dies aged 89","Peruvian author Mario Vargas Llosa, Nobel literature laureate and a giant of Latin American letters, died in Lima on Sunday. He was 89. He was a prolific author and essayist, penning celebrated novels including The Time of the Hero (""La Ciudad y los Perros"") and Feast of the Goat. Vargas Llosa won myriad prizes, including the 2010 Nobel Prize for Literature. “It is with deep sorrow that we announce that our father, Mario Vargas Llosa, passed away peacefully in Lima today, surrounded by his family,” read a letter signed by his children Álvaro, Gonzalo and Morgana, and posted by Álvaro on X. “His departure will sadden his relatives, his friends and his readers around the world, but we hope that they will find comfort, as we do, in the fact that he enjoyed a long, adventurous and fruitful life, and leaves behind him a body of work that will outlive him,” they added. Jorge Mario Pedro Vargas Llosa was born on 28 March 1936, in Peru’s southern city of Arequipa, high in the Andes at the foot of the Misti volcano. His father, Ernesto Vargas Maldonado, left the family before he was born. To avoid public scandal, his mother, Dora Llosa Ureta, took her child to Bolivia, where her father was the Peruvian consul in Cochabamba. Vargas Llosa said his early life was “somewhat traumatic"". He was pampered by his mother and grandmother in a large house with servants, and his every whim was granted. Vargas Llosa started writing early, and at 15 was a part-time crime reporter for La Crónica newspaper. According to his official website, other jobs he had included revising names on cemetery tombs in Peru, working as a teacher in the Berlitz school in Paris and briefly on the Spanish desk at Agence France-Presse in Paris. He published his first short story collection, The Cubs and Other Stories (""Los Jefes"") in 1959. However, he only burst onto the literary stage in 1963 with his groundbreaking debut The Time of the Hero, a novel that drew on his experiences at a Peruvian military academy and angered the country’s military. A thousand copies were burned by military authorities, with some generals calling the book false and Vargas Llosa a communist. That, and subsequent novels such as Conversation in the Cathedral, (""Conversación en la Catedral"") in 1969, quickly established Vargas Llosa as one of the leaders of the so-called “Boom,” or new wave of Latin American writers of the 1960s and 1970s, alongside Gabriel García Márquez and Carlos Fuentes. He continued publishing articles in the press for most of his life, notably in a twice-monthly political opinion column titled “Piedra de Toque” (Touchstones) printed in several newspapers. Vargas Llosa came to be a fierce defender of personal and economic liberties, gradually edging away from his communism-linked past, and regularly attacked Latin American leftist leaders he viewed as dictators. Although an early supporter of the Cuban revolution led by Fidel Castro, he later grew disillusioned and denounced Castro’s Cuba. By 1980, he said he no longer believed in socialism as a solution for developing nations. In a famous incident in Mexico City in 1976, Vargas Llosa punched fellow Nobel Prize winner and ex-friend García Márquez, whom he later ridiculed as “Castro’s courtesan”. It was unclear whether the fight was over politics or a personal dispute, as neither writer wanted to discuss it publicly. As he slowly turned his political trajectory toward free-market conservatism, Vargas Llosa lost the support of many of his Latin American literary contemporaries and attracted much criticism even from admirers of his work. In 1990, he ran for the presidency of Peru, but lost out to a then-unknown Alberto Fujimori. Vargas Llosa drew much of his inspiration from his Peruvian homeland, but preferred to live abroad, residing for spells each year in Madrid, New York and Paris. His early novels revealed a Peruvian world of military arrogance and brutality, aristocratic decadence, and Stone Age Amazon indigenous people living simultaneously with 20th-century urban blight. “Peru is a kind of incurable illness and my relationship to it is intense, harsh and full of the violence of passion,” Vargas Llosa wrote in 1983. In 1965, he married his first cousin, Patricia Llosa, 10 years his junior, and together they had three children. They divorced five decades later, and he started a relationship with Spanish society figure Isabel Preysler, former wife of singer Julio Iglesias and mother of singer Enrique Iglesias. They separated in 2022. Vargas Llosa is survived by his children."
76c312c5-cd8d-45d0-ac76-bc1392ab5832,https://www.euronews.com/business/2025/04/14/european-stock-markets-to-rise-as-trump-hints-at-resuming-tariffs-on-electronics-soon,04.14.2025 04:52 GMT+1,European stock markets to rise as Trump hints at resuming tariffs on electronics soon,"The euro extended gains against the US dollar, while European stock markets are poised to open higher after the White House exempted electronics from its reciprocal tariffs. However, US President Donald Trump and his administration suggested the exemption may be short-lived, stating that tariffs would resume following “National Security Tariff Investigations”, adding further uncertainty to an already volatile trade environment. Trump took to Truth Social on Sunday, insisting that no tariff exemptions had been made, despite the US Customs and Border Protection announcing on Friday that electronic devices – including smartphones, computers, and other components – were exempt from the tariffs: 145% on imports from China and 10% on those from other countries. The White House confirmed the exemptions on Saturday. China’s Ministry of Commerce responded to the US decision on electronics, calling the move as “a small step” in correcting the US’s wrongful imposition of unilateral reciprocal tariffs. The spokesperson stated: “We urge the US side to heed the rational voices of the international community and various domestic sectors, to take a major step toward correcting its mistakes, to completely abandon the erroneous practice of ‘reciprocal tariffs’, and to return to the right path of mutual respect and resolving differences through equal dialogue.” “NOBODY is getting ‘off the hook’ for the unfair Trade Balances, especially not China, which, by far, treats us the worst!” Trump posted in Truth Social later on Sunday, “There was no Tariff ‘exception’ announced on Friday,” he added, while noting that the administration was “taking a look at Semiconductors and the WHOLE ELECTRONICS SUPPLY CHAIN” as part of the upcoming National Security Tariff Investigations. He also confirmed that electronics would be subject to the 20% Fentanyl Tariffs, stating, “They are just moving to a different Tariff ‘bucket.’ The Fake News knows this but refuses to report it.” US Secretary of Commerce Howard Lutnick also confirmed during an interview with ABC News earlier on Sunday that the exemptions “are not permanent” and that new tariffs “are coming in probably a month or two.” European markets are set to open higher, even as Trump hinted at a tariff reversal in the near future. As of 5:00 am CEST, stock futures were broadly positive, with the Euro Stoxx 50 rising 2.5%, Germany’s DAX up 2.28%, and the UK’s FTSE 100 gaining 2.01%. The euro also surged against the US dollar, as the dollar extended weakness amid heightened economic uncertainty. The EUR/USD pair climbed above 1.04 before retreating slightly during the early Asian session. In the US, stock futures rose in early Monday trade following the weekend’s policy developments. The tech-heavy Nasdaq Composite jumped 1.3%, the S&P 500 gained 0.85%, and the Dow Jones Industrial Average edged up 0.24% as of 5:05 am CEST. Technology stocks in the US are expected to be in focus, as the sector was among the hardest hit by Trump’s reciprocal tariffs. Apple, in particular, was one of the worst performers before the recent market rebound, tumbling 22% before last Wednesday’s historic rally when Trump announced the 90-day tariff pause. With much of its manufacturing based in China, Apple is especially vulnerable to import levies, and analysts had warned of significant pressure on the company’s profit margins. The electronics exemption may thus provide a catalyst for a short-term rebound in Apple shares. Asian markets also gained, with Hong Kong’s Hang Seng Index leading the charge. The index climbed 2.42% as of 5:20 am CEST after China reported a 12% year-on-year increase in exports last month. However, analysts believe the surge may reflect front-loading by exporters attempting to beat the deadline for new tariffs, raising concerns of a potential slowdown in the coming months. Other major regional indices also advanced. Japan’s Nikkei 225 rose 1.85%, Australia’s ASX 200 climbed 1.52%, and South Korea’s Kospi gained 0.76% in the same time frame."
5d3bb54c-f84b-4c92-b408-5fdd0bff203a,https://www.euronews.com/business/2025/04/14/chinas-exports-jump-124-as-imports-fall-under-trump-era-tariffs,04.14.2025 04:31 GMT+1,China's exports jump 12.4% as imports fall under Trump-era tariffs,"China's imports, meanwhile, fell 4.3%, the customs administration reported. It said exports from the world's second largest economy rose 5.8% in the first three months of the year from a year earlier while imports sank 7%. China’s trade surplus with the United States was $27.6 billion (€24.77bn) in March as its exports rose 4.5%. It logged a surplus of $76.6 billion with the US in the first quarter of the year. China is facing 145% tariffs on most exports to the United States as of the most recent revisions in Trump’s trade policies. However, the biggest increases in exports were to China's Southeast Asian neighbours, which saw exports from China jump nearly 17% in March from a year earlier. Exports to Africa rose more than 11%. Chinese President Xi Jinping was traveling to Vietnam on Monday as part of a regional tour that also will take him to Malaysia and Cambodia, giving him an opportunity to firm up trade ties with other Asian countries that also are facing potentially steep tariffs, though last week Trump delayed enforcing them by 90 days. China's exports to Vietnam jumped nearly 17% last month from a year earlier, while its imports fell 2.7%. While Xi’s trip likely was planned earlier, it gained significance amid the trade war between Washington and Beijing. A customs administration spokesperson, Lyu Daliang, said China was facing a “complex and severe external situation” but that the sky would not fall. He pointed to China’s diversified export options and huge domestic market. When asked about falling Chinese imports, he told reporters that China has been the world’s second largest importer for 16 straight years, increasing its share of global imports from about 8% to 10.5%. “At present and in the future, China’s import growth space is huge, and the large Chinese market is always a great opportunity for the world,” he said."
e53a6cae-ffa2-4745-95da-d1619d765f4d,https://www.euronews.com/business/2025/04/14/meet-the-ceo-trying-to-increase-the-net-worth-of-an-entire-generation,04.14.2025 04:27 GMT+1,Meet the CEO trying to ‘increase the net worth of an entire generation’,"Did you know that 34% of European adults, or 113 million people, invest, according to BlackRock’s recent People & Money report?  Germany, the UK, France and Italy have the most investors. However, for 56% of 18-34 year olds, a lack of knowledge or understanding was the top barrier to investing, followed by a lack of money, cited by 52% of respondents. Fear of losing money and a lack of time were other major reasons for not investing.  Carl Hazeley, the newly-appointed CEO of Finimize, a financial insights, news and research platform, addressed the idea that a lack of capital is a barrier to investing.  “It was true 10-15 years ago that you needed a certain amount of money to think about investing. And that's just not the case anymore,” he said.  He highlighted that Finimize hoped to “increase the net worth of an entire generation” by providing the tools for users to “become their own financial advisor”. In this episode of The Big Question, Carl Hazeley joins Hannah Brown to discuss the importance of investing, especially for younger people, while shedding more light on current investment trends.  Research suggests that a significant generational wealth transfer, worth about €73 trillion, is poised to happen in the next two decades in the US, with Gen Xers and millennials mainly receiving the money via inheritance.  This potential wealth redistribution has made it more crucial for younger investors to learn how to invest and compound their funds.  Current global economic conditions, such as high inflation, also risk eroding bank funds.  “If inflation is at 2% for 30 years: €1,000, it’s worth €500. If inflation is at 10% for seven years, that €1,000 goes to €500,” Hazeley said. “Investing broadly helps shield you from that impact, it’ll grow your money, at least in line with inflation, hopefully more. And that means, when you get to later stages in life, you have a nest egg to retire with.” Longer life spans and more sophisticated healthcare are making retirement more expensive too.  “There's a generation of people, millennials and downwards, who are sleepwalking toward a retirement where with rising life expectancies, improved medications, we’re all going to live much longer and have no money to fund that retirement,” Hazeley explained.  “That’s why it’s never been more important to take advantage of education and for modern retail investors to invest.” Newsletters, websites and podcasts can all help with investing knowledge, with just 5 to 10 minutes a day, according to Hazeley, who likened it to “learning a language”. “You'll find eventually that you can join the dots between an event and a response,” he added. However, it is vital to be cautious while investing, warned Hazeley: “If someone’s guaranteeing a return, they’re either lying to you or breaking the law. No real investor can guarantee anything.” The rise of smartphones and online investing content has made investing more accessible than ever before, according to Hazeley.  Although Finimize has played a role in improving accessibility to investing content, there’s still a long way to go.  “I can’t confidently say that it’s as accessible as it needs to be for everyone. I think that’s a moving target, and it’s a goal that the industry should aspire to. If it was accessible, I think we’d be having a very different type of conversation, even on the same topic,” Hazeley said.  For those younger people who do invest, they are becoming much more conscious about the way they invest.  Around 42% of modern retail investors shared that they wouldn’t invest in something if it didn’t align with their values, even if it was profitable, according to Finimize’s Q2 2024 Modern Investor Pulse.  Similarly, 48% of respondents revealed that investing ethically was important to them, with thematic investing, both trend-focused and climate-focused, being especially important to millennials.  The Big Questionis a series from Euronews Business where we sit down with industry leaders and experts to discuss some of the most important topics on today’s agenda. Watch the video above to see the full discussion with Finimize CEO, Carl Hazeley. "
e65b501e-ccc7-4199-b9ba-287144f3536e,https://www.euronews.com/my-europe/2025/04/14/zelenskyy-slams-russia-as-ballistic-missiles-strike-sumy-killing-dozens-of-civilians,04.14.2025 04:00 GMT+1,Zelenskyy slams Russia after ballistic missile strike on Sumy kills dozens,"At least 34 people were killed and some 117 others were injured as two Russian ballistic missiles struck the northern Ukrainian city of Sumy, in what authorities say is the second large-scale attack to claim civilian lives in the space of a week. The missiles struck on Sunday as Christian faithful gathered to celebrate Palm Sunday – the Sunday before Easter, in which Jesus Christ is believed to have entered Jerusalem. The attacks were carried out in the morning, with officials saying the first of the missiles struck around 10:15 am local time (9:15 am CEST). Images from the site showed lines of black body bags on the roadside, while more bodies were seen wrapped in foil blankets among the debris. Video footage also showed fire crews fighting to extinguish burning cars among the rubble from damaged buildings. The dead included two children, the State Emergency Service of Ukraine said in a statement. A further 15 children were also injured, to varying degrees. Ukraine’s President Volodymyr Zelenskyy said among those children was a toddler – a newborn girl born in 2025 – as he detailed the horrific attack. “The first one struck a building - one of the university buildings. The second one exploded virtually over the street. 117 people were injured, including children, among them a girl born in 2025,"" said Zelenskyy. The Ukrainian leader slammed Russia for what he called a heinous attack targeting civilians. ""The strike hit the city centre on Palm Sunday. Only filthy scum can act like this."" Zelenskyy says the attack comes just a few days after the one-month mark of Russia’s refusal of a US-proposed 30-day unconditional ceasefire, agreed by Ukraine on 11 March. He’s routinely accused Moscow of stalling in search of more concessions, questioning their seriousness about peace. “They are not afraid. And that’s precisely why (they resort to) ballistic missiles. That’s why every night there are around a hundred strike drones, most of them Shaheds (strike drones) which target ordinary Ukrainian cities,” added Zelenskyy. He also called for a global response to the attack, saying ""only pressure, only decisive action' would stop attacks like Sunday's strike from undermining efforts to bring an end to the war. The attack on Sumy followed a deadly 4 April missile strike on Zelenskyy’s hometown of Kryvyi Rih that killed some 20 people, including nine children. It also came a day after Russia and Ukraine’s diplomats accused each other of violating a tentative US-brokered deal to pause strikes on energy infrastructure, underscoring the challenges of negotiating an end to Moscow's more than three-year war."
4db1f27e-7031-4d0f-9e0a-6178b468c3cd,https://www.euronews.com/my-europe/2025/04/14/hungarys-opposition-leader-peter-magyar-holds-a-rally-in-budapest,04.14.2025 03:54 GMT+1,Péter Magyar pledges at rally to restore Hungary's EU ties if elected,"The leader of Hungary's largest opposition party on Sunday told thousands of supporters that he would guide his country out of international isolation if he defeats Prime Minister Viktor Orbán in next year's elections. Péter Magyar, the leader of the Respect and Freedom or Tisza party, has become the most serious challenger to Orbán's power since the right-wing leader took office in 2010. Recent polling suggests that Tisza has overtaken Orbán's Fidesz party as Hungary struggles with a stagnating economy and has been politically sidelined in the European Union over Orbán's policies. Speaking at a rally in Budapest on Sunday, Magyar said that, if elected, he would restore Hungary's relationships and reputation among its allies that have suffered as Orbán has attacked the EU and pursued close relationships with autocracies like Russia and China. “We will finally put our common affairs in order,” Magyar said. ""Our homeland, Hungary, will once again be a proud and reliable ally of NATO. Hungary will once again be a full-fledged member of the European Union,” Magyar emphasised. Orbán, a self-described “illiberal” leader, has been accused by critics of leading Hungary out of the community of European democracies by eroding democratic institutions, violating judicial independence and taking over much of Hungary's media. Since taking power in 2010, he and his Fidesz party have led the country with a two-thirds majority in parliament, and easily defeated any opposition. But recent polls suggest that Tisza has pulled ahead of Fidesz in popularity as Magyar's campaign focuses on economic and social issues facing the country like persistent inflation, a poor healthcare system and alleged government corruption. At the rally, Nóra Farkas, a supporter of Magyar, said she had hoped for Orbán's defeat in Hungary's last national elections in 2022. However, with around a year before the next ballot, she is more confident that change is possible. “Anyone who thinks things are going well in this country is blind. Orbán and his circle are the main reason for the problems,"" she said. Magyar said Orbán's system “cannot be reformed, cannot be fixed, cannot be improved. This system can only be replaced, and that is what we will do — lawfully, democratically, but with determination, we will cut down the regime.”"
8285a01d-75f5-4078-81cd-d770df3254da,https://www.euronews.com/2025/04/14/expo-2025-opens-in-osaka-with-about-80-pavilions-for-visitors-to-enjoy,04.14.2025 02:01 GMT+1,Osaka Expo 2025 opens with Beethoven's 9th Symphony and futuristic exhibits,"The Expo 2025 opened in Osaka on Sunday with more than 10,000 people singing Beethoven's Ninth Symphony to celebrate the start of the six-month event that Japan hopes will unite the world divided by tensions and wars. The Osaka Expo will be held at Yumeshima, which means ""Dream Island"", a reclaimed industrial waste burial site in the Osaka Bay. Participants from more than 160 countries, regions and organisations showcase their futuristic exhibits inside about 80 pavilions of unique architecture. The main theme of the second Osaka Expo is to “create a future society for our lives.” The city held the Expo once before in 1970, which set record numbers for the event, attracting 64 million visitors. The record was only beaten decades later in 2010 in Shanghai. Organisers expect about 28 million visitors to trickle through by mid-October. However, ticket sales have been slow, with the event having only sold about nine million tickets in advance, short of the initial target of 14 million. “It’s been 55 years since the last Expo in Osaka. I've been looking forward to it,” said Daiki Chiba, who travelled from Sendai, about 900 kilometres northeast of Osaka. Many visitors carried Myaku-Myaku mascots, the official symbol and logo of the event, or wore clothes matching its colours — red, blue and white — to get in the mood. The mascot is an imaginary creature featuring a blue face encircled by red balls, some eyeballs. Organisers say it was born from the fusion of cells and water in a small spring in the Kansai region. The Expo comes only four years after Japan struggled to host the no-audience Tokyo Olympics during the coronavirus pandemic. It opens in the wake of trade wars and fears of a global economic downturn sparked by US President Donald Trump's tariffs, the three-year Russian full-scale invasion of Ukraine and Middle East conflicts. Prime Minister Shigeru Ishiba compared the global tensions to a “national crisis” and said that Trump's tariffs, especially the 25% duty on automobiles, would be a blow to all industries and Japan's economy. But, Japan is still committed despite all the global uncertainty to turn it into an opportunity. “I think the timing is actually quite fitting,” said Sachiko Yoshimura, head of Expo 2025 global communications. “Holding the Expo now could eventually help to address the divisions in the world. ... I believe this Expo in Japan might actually lead to stronger international relationships and improvements,” he added. Exhibits of cutting-edge technology, such as robots and flying cars, as well as pop culture like Hello Kitty and Gundam, are among the highlights of the Expo. The US pavilion focuses on space travel. Its lunar stone from the Apollo 12 mission, a sensation at the 1970 expo, was back on display. China, also highlighting space technology, exhibits soil samples from its lunar missions. Carrying a “Not for sale” sign and decorated with its blue-and-yellow national flags, Ukraine attracted many visitors with a globe and other items carrying barcodes. By scanning them, visitors can see videos showing people's lives at war and their reconstruction effort. Dmytro Liuyi, Ukrainian creative director, said his country's participation was undecided until December due to the ongoing full-scale Russian invasion of Ukraine. Kyiv’s pavilion aims to highlight the hardships of war and promote global peace and stability over conflict and misery."
5e2db8de-a611-4781-9eee-541a5212068a,https://www.euronews.com/2025/04/13/us-commerce-secretary-says-tariff-exemptions-on-electronics-and-pharmaceuticals-are-tempor,04.13.2025 17:46 GMT+1,US Commerce Secretary says tariff exemptions on electronics and pharmaceuticals are temporary,"US Commerce Secretary Howard Lutnick said that recent tariff exemptions by the Trump administration on some electronics and pharmaceuticals would only be temporary. In an interview with ABC News, he emphasised that it would not be ""like a permanent sort of exemption,"" adding that that tariffs on semiconductors and pharmaceuticals ""are coming in the next month or two."" ""We need to have semiconductors, we need to have chips, and we need to have flat panels, we need to have these things made in America. We can't be reliant on Southeast Asia for all of the things that operate for us,"" said Lutnick. The Trump administration said late on Friday that it would exclude electronics like smartphones and laptops from reciprocal tariffs, a move that could help keep the prices down for popular consumer electronics that aren’t usually made in the US. The exemptions would benefit American tech giants like Apple, which has 90% of its iPhone production and assembly based in China, according to Wedbush Securities. A notice shared by US Customs and Border Protection said the exemption also applies to the 145% tariffs imposed on Chinese imports, and includes other electronic devices and components, including semiconductors, solar cells and memory cards. It's the latest tariff change by the Trump administration, which has made several U-turns in their massive plan to put tariffs in place on goods from most countries. Speaking to reporters on Air Force One on Saturday, Trump said he'll comment further on the exemptions on Monday. ""We’ll be very specific on Monday. But we're taking in a lot of money as a country. We're taking in a lot of money."""
c332a91d-9e64-43a0-a8cd-345adcf25df0,https://www.euronews.com/2025/04/13/trump-is-fully-fit-to-serve-as-commander-in-chief-his-doctor-says-after-recent-physical,04.13.2025 15:30 GMT+1,"Trump is 'fully fit' to serve as Commander in Chief, his doctor says after recent physical","Donald Trump’s physician said the US president is “fully fit” to serve as commander in chief, according to a health report released Sunday by the White House.  Navy Captain Sean Barbabella, who conducted Trump’s medical exam on Friday, cited what he described as the US President’s “active lifestyle” and said it “continues to contribute significantly” to his overall well-being.  In the report, Barbabella wrote that Trump is “fully fit to execute the duties of Commander-in-Chief and Head of State,” and highlighted the former president’s “excellent” cognitive health.  The report confirmed Trump scored a perfect 30 out of 30 after the US President claimed he “got every answer right” following the exam.  According to the report, Trump dropped 20 pounds since his last physical as president in 2020. He weighed 244 pounds (110kg) then and is now down to 224 pounds (101kg).  The US president is an avid golfer and said he recently won tournaments played at clubs he owns in Florida.  Trump, who turns 79 in June, was the oldest person to be inaugurated as president when he took office earlier this year. "
